,id,ph_gender,car_model,replace_value,area_code,accident_type,days_to_expiry,fraud_prob,fraudulent,time
375,29913,0,A,3985,G,D,27,0.63,0,2020-10-30 20:02:49
376,29912,0,A,4332,D,D,179,0.55,0,2020-10-30 20:02:49
377,29911,0,E,2511,I,D,19,0.73,1,2020-10-30 20:02:49
378,29910,0,D,4453,I,F,121,0.65,0,2020-10-30 20:02:49
379,29909,1,D,3209,C,F,318,0.65,0,2020-10-30 20:02:49
380,29908,1,B,1140,F,T,292,0.68,0,2020-10-30 20:02:49
381,29907,1,A,2540,E,D,356,0.55,0,2020-10-30 20:02:49
382,29906,1,E,2050,A,D,77,0.73,1,2020-10-30 20:02:49
383,29905,1,A,3208,D,T,180,0.68,0,2020-10-30 20:02:49
384,29904,1,A,3442,D,D,118,0.55,0,2020-10-30 20:02:49
385,29903,1,C,1576,J,D,107,0.56,0,2020-10-30 20:02:49
386,29902,0,C,2675,J,D,339,0.56,0,2020-10-30 20:02:49
387,29901,1,E,1686,D,D,89,0.73,1,2020-10-30 20:02:49
388,29900,0,C,1056,C,D,114,0.55,0,2020-10-30 20:02:49
389,29899,0,E,2152,C,F,273,0.75,1,2020-10-30 20:02:49
390,29898,0,E,4554,B,D,303,0.65,0,2020-10-30 20:02:49
391,29897,1,C,1832,H,D,33,0.67,0,2020-10-30 20:02:49
392,29896,0,E,3727,B,F,66,0.83,1,2020-10-30 20:02:49
393,29895,0,B,3624,G,F,327,0.65,0,2020-10-30 20:02:49
394,29894,1,E,2748,A,T,247,0.78,1,2020-10-30 20:02:49
395,29893,0,E,3471,J,F,45,0.84,1,2020-10-30 20:02:49
396,29892,1,C,1254,A,T,152,0.68,0,2020-10-30 20:02:49
397,29891,0,E,2913,C,D,293,0.65,0,2020-10-30 20:02:49
398,29890,1,E,1951,D,D,54,0.73,1,2020-10-30 20:02:49
399,29889,0,C,2452,A,T,203,0.68,0,2020-10-30 20:02:49
400,29888,0,B,2769,B,D,361,0.55,0,2020-10-30 20:02:49
401,29887,0,E,2049,A,T,73,0.86,1,2020-10-30 20:02:49
402,29886,0,E,2015,C,D,192,0.65,0,2020-10-30 20:02:49
403,29885,1,B,1998,J,F,167,0.66,0,2020-10-30 20:02:49
404,29884,0,E,2953,D,F,181,0.75,1,2020-10-30 20:02:49
405,29883,1,D,3317,F,F,246,0.65,0,2020-10-30 20:02:49
406,29882,1,D,2443,I,T,84,0.76,1,2020-10-30 20:02:49
407,29881,1,C,4262,E,T,102,0.68,0,2020-10-30 20:02:49
408,29880,1,A,4922,B,T,285,0.68,0,2020-10-30 20:02:49
409,29879,0,E,1442,D,T,255,0.78,1,2020-10-30 20:02:49
410,29878,1,C,3986,G,T,266,0.68,0,2020-10-30 20:02:49
411,29877,1,B,3736,B,F,283,0.65,0,2020-10-30 20:02:49
412,29876,0,E,3306,H,T,335,0.82,1,2020-10-30 20:02:49
413,29875,0,C,2992,B,D,199,0.55,0,2020-10-30 20:02:49
414,29874,0,B,4924,D,F,107,0.65,0,2020-10-30 20:02:49
415,29873,1,C,4646,J,F,15,0.74,1,2020-10-30 20:02:49
416,29872,1,A,4202,F,T,288,0.68,0,2020-10-30 20:02:49
417,29871,1,D,3783,G,D,12,0.63,0,2020-10-30 20:02:49
418,29870,0,C,1462,E,T,120,0.68,0,2020-10-30 20:02:49
419,29869,1,A,2776,D,D,14,0.63,0,2020-10-30 20:02:49
420,29868,0,B,4409,H,D,54,0.67,0,2020-10-30 20:02:49
421,29867,0,A,4461,E,F,222,0.65,0,2020-10-30 20:02:49
422,29866,1,D,3209,C,D,43,0.63,0,2020-10-30 20:02:49
423,29865,0,C,2980,I,F,328,0.65,0,2020-10-30 20:02:49
424,29864,0,D,4162,A,T,147,0.68,0,2020-10-30 20:02:49
425,29863,0,E,4953,C,D,15,0.73,1,2020-10-30 20:02:49
426,29862,1,A,1744,B,T,248,0.68,0,2020-10-30 20:02:49
427,29861,1,C,2399,B,D,80,0.63,0,2020-10-30 20:02:49
428,29860,1,B,4483,A,F,351,0.65,0,2020-10-30 20:02:49
429,29859,0,E,1849,A,T,333,0.78,1,2020-10-30 20:02:49
430,29858,1,B,1465,A,D,233,0.55,0,2020-10-30 20:02:49
431,29857,0,A,1029,G,D,29,0.63,0,2020-10-30 20:02:49
432,29856,1,B,2293,B,D,87,0.63,0,2020-10-30 20:02:49
433,29855,0,B,3551,H,F,350,0.69,0,2020-10-30 20:02:49
434,29854,1,E,4819,B,F,216,0.75,1,2020-10-30 20:02:49
435,29853,0,C,1945,C,F,191,0.65,0,2020-10-30 20:02:49
436,29852,1,C,2969,F,F,55,0.73,1,2020-10-30 20:02:49
437,29851,1,E,2969,A,D,254,0.65,0,2020-10-30 20:02:49
438,29850,0,E,1608,A,F,91,0.83,1,2020-10-30 20:02:49
439,29849,0,B,4052,A,T,271,0.68,0,2020-10-30 20:02:49
440,29848,1,D,2089,A,T,167,0.68,0,2020-10-30 20:02:49
441,29847,1,B,1004,J,T,295,0.69,0,2020-10-30 20:02:49
442,29846,0,B,2595,H,F,240,0.69,0,2020-10-30 20:02:49
443,29845,1,B,2961,J,D,240,0.56,0,2020-10-30 20:02:49
444,29844,0,E,2400,I,T,219,0.78,1,2020-10-30 20:02:49
445,29843,0,B,2532,D,D,218,0.55,0,2020-10-30 20:02:49
446,29842,1,A,3174,I,F,55,0.73,1,2020-10-30 20:02:49
447,29841,0,C,2678,I,D,241,0.55,0,2020-10-30 20:02:49
448,29840,0,A,2753,A,T,88,0.76,1,2020-10-30 20:02:49
449,29839,0,D,4470,J,D,114,0.56,0,2020-10-30 20:02:49
450,29838,1,C,3542,A,T,348,0.68,0,2020-10-30 20:02:49
451,29837,1,D,3011,F,D,167,0.55,0,2020-10-30 20:02:49
452,29836,0,D,1633,E,D,322,0.55,0,2020-10-30 20:02:49
453,29835,1,C,1763,F,F,348,0.65,0,2020-10-30 20:02:49
454,29834,1,D,4081,B,T,224,0.68,0,2020-10-30 20:02:49
455,29833,1,E,2799,A,D,174,0.65,0,2020-10-30 20:02:49
456,29832,1,E,4289,I,T,76,0.86,1,2020-10-30 20:02:49
457,29831,1,E,1531,J,F,354,0.76,1,2020-10-30 20:02:49
458,29830,0,B,3352,B,F,284,0.65,0,2020-10-30 20:02:49
459,29829,0,D,2072,J,D,10,0.64,0,2020-10-30 20:02:49
460,29828,0,D,2162,I,D,5,0.63,0,2020-10-30 20:02:49
461,29827,0,E,2544,A,D,43,0.73,1,2020-10-30 20:02:49
462,29826,1,E,1051,J,T,318,0.79,1,2020-10-30 20:02:49
463,29825,1,D,3445,G,F,10,0.73,1,2020-10-30 20:02:49
464,29824,1,A,2477,J,D,123,0.56,0,2020-10-30 20:02:49
465,29823,1,D,4705,B,T,10,0.76,1,2020-10-30 20:02:49
466,29822,0,C,3526,H,T,38,0.8,1,2020-10-30 20:02:49
467,29821,0,A,3562,G,T,79,0.76,1,2020-10-30 20:02:49
468,29820,0,C,3003,B,D,295,0.55,0,2020-10-30 20:02:49
469,29819,1,B,3788,F,T,258,0.68,0,2020-10-30 20:02:49
470,29818,0,D,4208,F,D,260,0.55,0,2020-10-30 20:02:49
471,29817,1,C,2199,C,D,315,0.55,0,2020-10-30 20:02:49
472,29816,0,C,2734,F,F,185,0.65,0,2020-10-30 20:02:49
473,29815,1,D,3202,B,D,112,0.55,0,2020-10-30 20:02:49
474,29814,0,D,3579,C,F,211,0.65,0,2020-10-30 20:02:49
475,29813,0,B,4620,I,T,42,0.76,1,2020-10-30 20:02:49
476,29812,0,E,4646,A,F,256,0.75,1,2020-10-30 20:02:49
477,29811,0,B,2038,F,T,216,0.68,0,2020-10-30 20:02:49
478,29810,1,A,2808,I,T,319,0.68,0,2020-10-30 20:02:49
479,29809,0,E,4927,D,T,241,0.78,1,2020-10-30 20:02:49
480,29808,1,E,2464,A,F,151,0.75,1,2020-10-30 20:02:49
481,29807,1,E,2021,B,F,230,0.75,1,2020-10-30 20:02:49
482,29806,1,A,2360,D,T,266,0.68,0,2020-10-30 20:02:49
483,29805,0,C,2046,B,D,268,0.55,0,2020-10-30 20:02:49
484,29804,1,C,2801,F,T,73,0.76,1,2020-10-30 20:02:49
485,29803,1,D,3326,G,F,30,0.73,1,2020-10-30 20:02:49
486,29802,0,B,1097,J,T,264,0.69,0,2020-10-30 20:02:49
487,29801,0,C,2094,H,D,118,0.59,0,2020-10-30 20:02:49
488,29800,0,A,1060,E,F,211,0.65,0,2020-10-30 20:02:49
489,29799,1,E,3899,H,D,88,0.77,1,2020-10-30 20:02:49
490,29798,1,E,2464,A,D,336,0.65,0,2020-10-30 20:02:49
491,29797,0,A,3446,D,T,300,0.68,0,2020-10-30 20:02:49
492,29796,1,B,1562,G,T,140,0.68,0,2020-10-30 20:02:49
493,29795,0,D,2395,I,F,267,0.65,0,2020-10-30 20:02:49
494,29794,1,C,1271,H,T,327,0.72,1,2020-10-30 20:02:49
495,29793,0,A,1742,I,T,234,0.68,0,2020-10-30 20:02:49
496,29792,0,A,3093,B,D,34,0.63,0,2020-10-30 20:02:49
497,29791,0,A,3971,H,D,292,0.59,0,2020-10-30 20:02:49
498,29790,1,D,4526,A,D,177,0.55,0,2020-10-30 20:02:49
499,29789,0,C,2170,C,T,271,0.68,0,2020-10-30 20:02:49
500,29788,0,B,1532,B,F,192,0.65,0,2020-10-30 20:02:49
501,29787,0,A,3748,J,F,287,0.66,0,2020-10-30 20:02:49
502,29786,0,B,2772,I,F,265,0.65,0,2020-10-30 20:02:49
503,29785,1,B,1486,F,F,297,0.65,0,2020-10-30 20:02:49
504,29784,1,D,4541,H,D,53,0.67,0,2020-10-30 20:02:49
505,29783,1,C,2405,I,T,321,0.68,0,2020-10-30 20:02:49
506,29782,0,A,4527,I,T,79,0.76,1,2020-10-30 20:02:49
507,29781,1,D,4244,H,T,312,0.72,1,2020-10-30 20:02:49
508,29780,0,B,2101,H,D,9,0.67,0,2020-10-30 20:02:49
509,29779,1,A,3346,A,D,85,0.63,0,2020-10-30 20:02:49
510,29778,1,C,2417,H,F,85,0.77,1,2020-10-30 20:02:49
511,29777,0,C,3381,C,T,148,0.68,0,2020-10-30 20:02:49
512,29776,0,E,2827,J,F,152,0.76,1,2020-10-30 20:02:49
513,29775,1,E,4211,B,F,188,0.75,1,2020-10-30 20:02:49
514,29774,0,C,2222,D,D,323,0.55,0,2020-10-30 20:02:49
515,29773,1,E,4373,I,T,291,0.78,1,2020-10-30 20:02:49
516,29772,1,B,3929,A,D,341,0.55,0,2020-10-30 20:02:49
517,29771,0,D,2469,F,T,92,0.76,1,2020-10-30 20:02:49
518,29770,1,B,2497,F,T,9,0.76,1,2020-10-30 20:02:49
519,29769,1,D,1816,F,T,89,0.76,1,2020-10-30 20:02:49
520,29768,0,B,3821,J,F,55,0.74,1,2020-10-30 20:02:49
521,29767,1,A,3344,E,T,235,0.68,0,2020-10-30 20:02:49
522,29766,0,B,1780,H,D,258,0.59,0,2020-10-30 20:02:49
523,29765,1,A,4391,D,F,247,0.65,0,2020-10-30 20:02:49
524,29764,1,A,2257,I,T,54,0.76,1,2020-10-30 20:02:49
525,29763,0,A,2735,D,F,343,0.65,0,2020-10-30 20:02:49
526,29762,0,D,1542,B,D,20,0.63,0,2020-10-30 20:02:49
527,29761,0,B,2025,C,D,254,0.55,0,2020-10-30 20:02:49
528,29760,1,E,1190,E,F,313,0.75,1,2020-10-30 20:02:49
529,29759,0,B,1344,E,D,154,0.55,0,2020-10-30 20:02:49
530,29758,1,E,4535,I,D,23,0.73,1,2020-10-30 20:02:49
531,29757,1,C,4555,C,D,143,0.55,0,2020-10-30 20:02:49
532,29756,0,C,1901,C,D,193,0.55,0,2020-10-30 20:02:49
533,29755,0,C,4757,I,D,247,0.55,0,2020-10-30 20:02:49
534,29754,1,B,1462,B,D,346,0.55,0,2020-10-30 20:02:49
535,29753,1,A,2904,G,F,15,0.73,1,2020-10-30 20:02:49
536,29752,1,A,3050,B,D,85,0.63,0,2020-10-30 20:02:49
537,29751,0,C,4738,J,F,183,0.66,0,2020-10-30 20:02:49
538,29750,0,D,4285,A,F,121,0.65,0,2020-10-30 20:02:49
539,29749,0,B,3064,H,F,42,0.77,1,2020-10-30 20:02:49
540,29748,1,A,1044,B,F,130,0.65,0,2020-10-30 20:02:49
541,29747,0,A,2190,H,F,127,0.69,0,2020-10-30 20:02:49
542,29746,1,E,3640,G,D,52,0.73,1,2020-10-30 20:02:49
543,29745,0,B,2917,E,T,226,0.68,0,2020-10-30 20:02:49
544,29744,0,B,3638,A,D,252,0.55,0,2020-10-30 20:02:49
545,29743,0,E,3666,J,D,250,0.66,0,2020-10-30 20:02:49
546,29742,1,E,2081,J,D,148,0.66,0,2020-10-30 20:02:49
547,29741,0,E,3052,B,T,32,0.86,1,2020-10-30 20:02:49
548,29740,1,D,4866,D,F,340,0.65,0,2020-10-30 20:02:49
549,29739,1,C,4556,J,F,286,0.66,0,2020-10-30 20:02:49
550,29738,0,D,1892,D,F,181,0.65,0,2020-10-30 20:02:49
551,29737,1,C,4178,I,D,299,0.55,0,2020-10-30 20:02:49
552,29736,0,C,4902,B,D,215,0.55,0,2020-10-30 20:02:49
553,29735,0,C,4169,H,D,267,0.59,0,2020-10-30 20:02:49
554,29734,1,A,1844,B,D,363,0.55,0,2020-10-30 20:02:49
555,29733,1,D,1737,D,D,35,0.63,0,2020-10-30 20:02:49
556,29732,0,A,4990,J,T,85,0.77,1,2020-10-30 20:02:49
557,29731,0,C,1045,H,F,313,0.69,0,2020-10-30 20:02:49
558,29730,1,A,1892,C,F,260,0.65,0,2020-10-30 20:02:49
559,29729,0,A,4084,B,D,276,0.55,0,2020-10-30 20:02:49
560,29728,1,D,2399,I,D,79,0.63,0,2020-10-30 20:02:49
561,29727,1,B,2689,E,F,212,0.65,0,2020-10-30 20:02:49
562,29726,0,B,4719,I,D,48,0.63,0,2020-10-30 20:02:49
563,29725,1,C,4685,J,D,237,0.56,0,2020-10-30 20:02:49
564,29724,0,B,3023,G,F,243,0.65,0,2020-10-30 20:02:49
565,29723,1,E,2358,G,F,20,0.83,1,2020-10-30 20:02:49
566,29722,0,C,1896,D,F,220,0.65,0,2020-10-30 20:02:49
567,29721,1,E,4022,C,D,253,0.65,0,2020-10-30 20:02:49
568,29720,0,B,2046,G,D,187,0.55,0,2020-10-30 20:02:49
569,29719,0,E,1607,A,F,180,0.75,1,2020-10-30 20:02:49
570,29718,1,B,2095,J,F,264,0.66,0,2020-10-30 20:02:49
571,29717,0,B,2467,H,F,270,0.69,0,2020-10-30 20:02:49
572,29716,0,B,3900,B,D,185,0.55,0,2020-10-30 20:02:49
573,29715,1,C,1616,G,F,196,0.65,0,2020-10-30 20:02:49
574,29714,1,A,1155,H,D,68,0.67,0,2020-10-30 20:02:49
575,29713,0,E,2515,D,T,31,0.86,1,2020-10-30 20:02:49
576,29712,0,B,1995,B,T,68,0.76,1,2020-10-30 20:02:49
577,29711,1,E,2843,D,T,86,0.86,1,2020-10-30 20:02:49
578,29710,0,B,1571,C,F,6,0.73,1,2020-10-30 20:02:49
579,29709,1,B,4534,C,F,233,0.65,0,2020-10-30 20:02:49
580,29708,1,E,3515,C,T,61,0.86,1,2020-10-30 20:02:49
581,29707,0,B,1882,E,T,153,0.68,0,2020-10-30 20:02:49
582,29706,0,A,3345,A,T,265,0.68,0,2020-10-30 20:02:49
583,29705,1,D,2260,H,F,4,0.77,1,2020-10-30 20:02:49
584,29704,1,B,2459,E,F,238,0.65,0,2020-10-30 20:02:49
585,29703,0,B,4638,I,D,152,0.55,0,2020-10-30 20:02:49
586,29702,0,D,2315,G,F,49,0.73,1,2020-10-30 20:02:49
587,29701,1,B,4008,G,F,247,0.65,0,2020-10-30 20:02:49
588,29700,0,C,4299,J,D,131,0.56,0,2020-10-30 20:02:49
589,29699,0,B,4836,G,F,127,0.65,0,2020-10-30 20:02:49
590,29698,1,A,2125,B,T,239,0.68,0,2020-10-30 20:02:49
591,29697,1,C,3765,D,D,165,0.55,0,2020-10-30 20:02:49
592,29696,1,A,1199,I,F,177,0.65,0,2020-10-30 20:02:49
593,29695,1,E,2803,C,D,346,0.65,0,2020-10-30 20:02:49
594,29694,1,D,1882,B,D,64,0.63,0,2020-10-30 20:02:49
595,29693,1,E,3414,F,T,301,0.78,1,2020-10-30 20:02:49
596,29692,0,A,4806,A,D,203,0.55,0,2020-10-30 20:02:49
597,29691,1,B,3385,I,D,21,0.63,0,2020-10-30 20:02:49
598,29690,0,E,2328,E,F,239,0.75,1,2020-10-30 20:02:49
599,29689,0,C,1005,J,F,265,0.66,0,2020-10-30 20:02:49
600,29688,0,C,4742,I,F,261,0.65,0,2020-10-30 20:02:49
601,29687,0,D,3694,B,F,57,0.73,1,2020-10-30 20:02:49
602,29686,1,A,2197,A,T,304,0.68,0,2020-10-30 20:02:49
603,29685,0,A,4679,C,F,21,0.73,1,2020-10-30 20:02:49
604,29684,1,E,4863,J,D,300,0.66,0,2020-10-30 20:02:49
605,29683,0,D,3096,D,D,140,0.55,0,2020-10-30 20:02:49
606,29682,0,E,3161,D,T,326,0.78,1,2020-10-30 20:02:49
607,29681,1,D,4298,B,D,214,0.55,0,2020-10-30 20:02:49
608,29680,1,B,2155,E,F,132,0.65,0,2020-10-30 20:02:49
609,29679,1,B,2721,E,D,272,0.55,0,2020-10-30 20:02:49
610,29678,1,D,2474,B,T,145,0.68,0,2020-10-30 20:02:49
611,29677,1,A,3026,J,T,95,0.77,1,2020-10-30 20:02:49
612,29676,0,E,4181,B,F,278,0.75,1,2020-10-30 20:02:49
613,29675,1,A,1268,I,F,77,0.73,1,2020-10-30 20:02:49
614,29674,1,E,4886,C,D,1,0.73,1,2020-10-30 20:02:49
615,29673,1,B,2695,A,T,364,0.68,0,2020-10-30 20:02:49
616,29672,1,A,2910,I,F,197,0.65,0,2020-10-30 20:02:49
617,29671,0,D,3201,I,T,237,0.68,0,2020-10-30 20:02:49
618,29670,0,D,4259,I,D,216,0.55,0,2020-10-30 20:02:49
619,29669,1,B,2831,D,T,78,0.76,1,2020-10-30 20:02:49
620,29668,0,C,1182,H,D,91,0.67,0,2020-10-30 20:02:49
621,29667,1,C,3778,D,T,47,0.76,1,2020-10-30 20:02:49
622,29666,1,B,1672,I,T,285,0.68,0,2020-10-30 20:02:49
623,29665,0,B,3532,D,T,213,0.68,0,2020-10-30 20:02:49
624,29664,0,A,3690,B,T,252,0.68,0,2020-10-30 20:02:49
625,29663,1,C,2343,J,T,253,0.69,0,2020-10-30 20:02:49
626,29662,0,B,3367,G,D,35,0.63,0,2020-10-30 20:02:49
627,29661,1,B,4771,I,F,349,0.65,0,2020-10-30 20:02:49
628,29660,0,D,3575,H,F,40,0.77,1,2020-10-30 20:02:49
629,29659,0,E,4453,A,F,340,0.75,1,2020-10-30 20:02:49
630,29658,1,E,2684,G,F,358,0.75,1,2020-10-30 20:02:49
631,29657,1,A,1419,H,T,343,0.72,1,2020-10-30 20:02:49
632,29656,1,A,1335,H,T,285,0.72,1,2020-10-30 20:02:49
633,29655,0,D,1812,E,F,291,0.65,0,2020-10-30 20:02:49
634,29654,0,A,4299,C,D,256,0.55,0,2020-10-30 20:02:49
635,29653,0,E,1865,C,T,144,0.78,1,2020-10-30 20:02:49
636,29652,1,C,4417,B,D,154,0.55,0,2020-10-30 20:02:49
637,29651,0,B,2154,I,D,240,0.55,0,2020-10-30 20:02:49
638,29650,0,A,2253,D,T,47,0.76,1,2020-10-30 20:02:49
639,29649,1,D,1136,G,T,139,0.68,0,2020-10-30 20:02:49
640,29648,0,A,4488,E,T,62,0.76,1,2020-10-30 20:02:49
641,29647,0,E,1201,G,D,74,0.73,1,2020-10-30 20:02:49
642,29646,0,B,3655,B,F,299,0.65,0,2020-10-30 20:02:49
643,29645,0,E,3775,D,F,353,0.75,1,2020-10-30 20:02:49
644,29644,0,E,1989,E,T,198,0.78,1,2020-10-30 20:02:49
645,29643,0,E,1122,C,F,188,0.75,1,2020-10-30 20:02:49
646,29642,1,A,1972,J,F,119,0.66,0,2020-10-30 20:02:49
647,29641,1,D,3381,E,F,225,0.65,0,2020-10-30 20:02:49
648,29640,1,B,2837,A,D,255,0.55,0,2020-10-30 20:02:49
649,29639,1,A,4225,F,T,195,0.68,0,2020-10-30 20:02:49
650,29638,1,A,2382,I,D,35,0.63,0,2020-10-30 20:02:49
651,29637,0,B,1604,D,F,233,0.65,0,2020-10-30 20:02:49
652,29636,1,A,2298,J,T,96,0.77,1,2020-10-30 20:02:49
653,29635,0,D,1765,G,F,123,0.65,0,2020-10-30 20:02:49
654,29634,1,D,4508,D,F,262,0.65,0,2020-10-30 20:02:49
655,29633,0,B,2477,C,D,143,0.55,0,2020-10-30 20:02:49
656,29632,1,D,2474,A,F,132,0.65,0,2020-10-30 20:02:49
657,29631,1,E,4697,J,D,328,0.66,0,2020-10-30 20:02:49
658,29630,0,C,1503,J,T,314,0.69,0,2020-10-30 20:02:49
659,29629,1,C,1984,J,F,302,0.66,0,2020-10-30 20:02:49
660,29628,0,C,1299,J,F,309,0.66,0,2020-10-30 20:02:49
661,29627,0,E,1927,A,F,236,0.75,1,2020-10-30 20:02:49
662,29626,0,B,2587,H,F,57,0.77,1,2020-10-30 20:02:49
663,29625,1,B,2043,D,T,302,0.68,0,2020-10-30 20:02:49
664,29624,0,D,3285,B,T,126,0.68,0,2020-10-30 20:02:49
665,29623,1,E,1708,A,F,307,0.75,1,2020-10-30 20:02:49
666,29622,0,B,4088,F,D,113,0.55,0,2020-10-30 20:02:49
667,29621,0,B,3319,B,F,346,0.65,0,2020-10-30 20:02:49
668,29620,1,C,2776,A,F,170,0.65,0,2020-10-30 20:02:49
669,29619,0,A,1788,I,F,157,0.65,0,2020-10-30 20:02:49
670,29618,0,D,2601,B,T,205,0.68,0,2020-10-30 20:02:49
671,29617,0,D,4644,A,T,185,0.68,0,2020-10-30 20:02:49
672,29616,1,D,4704,J,D,140,0.56,0,2020-10-30 20:02:49
673,29615,0,C,2463,A,F,245,0.65,0,2020-10-30 20:02:49
674,29614,1,B,4406,I,F,101,0.65,0,2020-10-30 20:02:49
675,29613,0,D,3135,J,T,302,0.69,0,2020-10-30 20:02:49
676,29612,0,B,3774,G,F,214,0.65,0,2020-10-30 20:02:49
677,29611,0,A,1313,J,D,249,0.56,0,2020-10-30 20:02:49
678,29610,1,C,4295,E,T,66,0.76,1,2020-10-30 20:02:49
679,29609,0,E,4971,E,F,364,0.75,1,2020-10-30 20:02:49
680,29608,1,E,3237,D,D,205,0.65,0,2020-10-30 20:02:49
681,29607,1,D,4168,J,T,17,0.77,1,2020-10-30 20:02:49
682,29606,0,C,4301,F,D,49,0.63,0,2020-10-30 20:02:49
683,29605,1,C,2594,E,D,63,0.63,0,2020-10-30 20:02:49
684,29604,0,C,2012,H,T,288,0.72,1,2020-10-30 20:02:49
685,29603,0,D,4785,C,F,291,0.65,0,2020-10-30 20:02:49
686,29602,1,B,2518,A,F,340,0.65,0,2020-10-30 20:02:49
687,29601,0,E,3615,F,T,65,0.86,1,2020-10-30 20:02:49
688,29600,1,E,1998,G,F,330,0.75,1,2020-10-30 20:02:49
689,29599,1,A,3940,H,T,26,0.8,1,2020-10-30 20:02:49
690,29598,1,B,3887,D,F,63,0.73,1,2020-10-30 20:02:49
691,29597,1,B,4546,H,T,223,0.72,1,2020-10-30 20:02:49
692,29596,1,D,1333,F,T,242,0.68,0,2020-10-30 20:02:49
693,29595,1,C,1249,J,D,206,0.56,0,2020-10-30 20:02:49
694,29594,1,C,4522,J,D,202,0.56,0,2020-10-30 20:02:49
695,29593,1,D,2135,E,D,285,0.55,0,2020-10-30 20:02:49
696,29592,0,E,3259,J,D,9,0.74,1,2020-10-30 20:02:49
697,29591,0,D,4364,B,D,156,0.55,0,2020-10-30 20:02:49
698,29590,1,D,1169,B,F,300,0.65,0,2020-10-30 20:02:49
699,29589,1,B,3064,D,T,177,0.68,0,2020-10-30 20:02:49
700,29588,0,C,4141,B,F,206,0.65,0,2020-10-30 20:02:49
701,29587,0,C,4207,C,F,153,0.65,0,2020-10-30 20:02:49
702,29586,0,D,2599,G,F,294,0.65,0,2020-10-30 20:02:49
703,29585,0,B,3666,G,T,54,0.76,1,2020-10-30 20:02:49
704,29584,1,D,2614,C,F,263,0.65,0,2020-10-30 20:02:49
705,29583,1,E,3809,I,D,195,0.65,0,2020-10-30 20:02:49
706,29582,0,A,4958,I,F,326,0.65,0,2020-10-30 20:02:49
707,29581,1,B,4840,J,D,114,0.56,0,2020-10-30 20:02:49
708,29580,1,E,2816,J,D,73,0.74,1,2020-10-30 20:02:49
709,29579,0,D,1002,I,D,159,0.55,0,2020-10-30 20:02:49
710,29578,0,A,4527,G,F,233,0.65,0,2020-10-30 20:02:49
711,29577,1,D,4196,E,T,255,0.68,0,2020-10-30 20:02:49
712,29576,1,A,4019,J,T,151,0.69,0,2020-10-30 20:02:49
713,29575,1,D,4891,C,F,192,0.65,0,2020-10-30 20:02:49
714,29574,1,E,4215,A,F,236,0.75,1,2020-10-30 20:02:49
715,29573,1,B,1799,D,F,15,0.73,1,2020-10-30 20:02:49
716,29572,0,B,3979,D,T,103,0.68,0,2020-10-30 20:02:49
717,29571,0,D,3469,B,F,36,0.73,1,2020-10-30 20:02:49
718,29570,1,B,3563,A,T,9,0.76,1,2020-10-30 20:02:49
719,29569,1,D,4913,J,F,169,0.66,0,2020-10-30 20:02:49
720,29568,0,B,1434,C,F,244,0.65,0,2020-10-30 20:02:49
721,29567,0,A,1078,D,D,33,0.63,0,2020-10-30 20:02:49
722,29566,0,B,3908,G,T,316,0.68,0,2020-10-30 20:02:49
723,29565,1,C,3446,E,D,183,0.55,0,2020-10-30 20:02:49
724,29564,0,A,4833,E,F,260,0.65,0,2020-10-30 20:02:49
725,29563,1,B,3553,B,T,9,0.76,1,2020-10-30 20:02:49
726,29562,1,D,2930,J,F,98,0.74,1,2020-10-30 20:02:49
727,29561,0,C,1321,C,D,165,0.55,0,2020-10-30 20:02:49
728,29560,1,A,2007,A,D,45,0.63,0,2020-10-30 20:02:49
729,29559,1,E,2602,C,F,320,0.75,1,2020-10-30 20:02:49
730,29558,1,B,4788,J,T,18,0.77,1,2020-10-30 20:02:49
731,29557,0,A,2051,J,F,298,0.66,0,2020-10-30 20:02:49
732,29556,1,B,4511,A,F,185,0.65,0,2020-10-30 20:02:49
733,29555,0,E,3453,F,T,339,0.78,1,2020-10-30 20:02:49
734,29554,1,B,1190,C,D,113,0.55,0,2020-10-30 20:02:49
735,29553,1,C,2279,I,F,106,0.65,0,2020-10-30 20:02:49
736,29552,0,D,1840,I,F,20,0.73,1,2020-10-30 20:02:49
737,29551,0,D,2470,D,T,156,0.68,0,2020-10-30 20:02:49
738,29550,1,A,3961,F,T,149,0.68,0,2020-10-30 20:02:49
739,29549,0,A,1764,E,T,128,0.68,0,2020-10-30 20:02:49
740,29548,0,C,2074,E,F,360,0.65,0,2020-10-30 20:02:49
741,29547,0,A,1302,E,D,191,0.55,0,2020-10-30 20:02:49
742,29546,0,C,3583,F,T,8,0.76,1,2020-10-30 20:02:49
743,29545,0,A,2464,C,D,54,0.63,0,2020-10-30 20:02:49
744,29544,0,C,4443,J,F,50,0.74,1,2020-10-30 20:02:49
745,29543,0,A,4799,D,T,100,0.76,1,2020-10-30 20:02:49
746,29542,0,B,4261,E,F,310,0.65,0,2020-10-30 20:02:49
747,29541,0,A,1805,I,T,148,0.68,0,2020-10-30 20:02:49
748,29540,0,C,1367,G,T,259,0.68,0,2020-10-30 20:02:49
749,29539,0,B,1613,F,F,197,0.65,0,2020-10-30 20:02:49
750,29538,1,E,3369,B,D,363,0.65,0,2020-10-30 20:02:49
751,29537,1,A,3251,I,T,195,0.68,0,2020-10-30 20:02:49
