,id,ph_gender,car_model,replace_value,area_code,accident_type,days_to_expiry,fraud_prob,fraudulent,time
408,19865,1,A,0,E,F,1,0.65,1,16/08/2020 14:17
409,19864,0,C,0,G,D,1,0.55,0,16/08/2020 14:17
410,19863,1,E,0,E,D,0,0.73,1,16/08/2020 14:17
411,19862,1,D,0,F,D,0,0.63,1,16/08/2020 14:17
412,19861,1,C,0,B,F,0,0.73,1,16/08/2020 14:17
413,19860,1,C,0,C,F,0,0.73,1,16/08/2020 14:17
414,19859,0,C,0,C,D,0,0.63,1,16/08/2020 14:17
415,19858,1,D,0,C,D,0,0.63,1,16/08/2020 14:17
416,19857,0,A,0,I,F,1,0.65,1,16/08/2020 14:17
417,19856,1,C,0,B,F,1,0.65,1,16/08/2020 14:17
418,19855,1,D,0,B,F,1,0.65,1,16/08/2020 14:17
419,19854,1,A,0,C,D,1,0.55,0,16/08/2020 14:17
420,19853,1,B,0,C,F,0,0.73,1,16/08/2020 14:17
421,19852,0,B,0,A,T,0,0.76,1,16/08/2020 14:17
422,19851,0,E,0,D,F,1,0.75,1,16/08/2020 14:17
423,19850,1,E,0,I,D,1,0.65,1,16/08/2020 14:17
424,19849,0,D,0,J,F,1,0.66,1,16/08/2020 14:17
425,19848,1,B,0,B,T,0,0.76,1,16/08/2020 14:17
426,19847,0,D,0,G,F,0,0.73,1,16/08/2020 14:17
427,19846,1,E,0,J,F,0,0.84,1,16/08/2020 14:17
428,19845,0,E,0,D,T,0,0.86,1,16/08/2020 14:17
429,19844,0,A,0,F,D,1,0.55,0,16/08/2020 14:17
430,19843,1,B,0,C,D,1,0.55,0,16/08/2020 14:17
431,19842,1,E,0,J,F,1,0.76,1,16/08/2020 14:17
432,19841,0,B,0,B,F,0,0.73,1,16/08/2020 14:17
433,19840,0,E,0,E,F,1,0.75,1,16/08/2020 14:17
434,19839,0,B,0,B,T,1,0.68,1,16/08/2020 14:17
435,19838,1,C,0,H,F,1,0.69,1,16/08/2020 14:17
436,19837,0,B,0,C,D,0,0.63,1,16/08/2020 14:17
437,19836,0,B,0,E,F,1,0.65,1,16/08/2020 14:17
438,19835,1,D,0,A,F,1,0.65,1,16/08/2020 14:17
439,19834,0,E,0,G,T,1,0.78,1,16/08/2020 14:17
440,19833,1,A,0,C,F,1,0.65,1,16/08/2020 14:17
441,19832,1,C,0,B,F,1,0.65,1,16/08/2020 14:17
442,19831,1,E,0,E,D,1,0.65,1,16/08/2020 14:17
443,19830,0,D,0,C,F,1,0.65,1,16/08/2020 14:17
444,19829,1,E,0,H,D,1,0.69,1,16/08/2020 14:17
445,19828,1,E,0,B,F,1,0.75,1,16/08/2020 14:17
446,19827,0,B,0,D,D,1,0.55,0,16/08/2020 14:17
447,19826,0,A,0,C,T,1,0.68,1,16/08/2020 14:17
448,19825,1,C,0,A,F,1,0.65,1,16/08/2020 14:17
449,19824,0,A,0,A,D,0,0.63,1,16/08/2020 14:17
450,19823,0,B,0,F,T,1,0.68,1,16/08/2020 14:17
451,19822,1,A,0,I,D,1,0.55,0,16/08/2020 14:17
452,19821,1,D,0,A,D,1,0.55,0,16/08/2020 14:17
453,19820,0,B,0,I,D,1,0.55,0,16/08/2020 14:17
454,19819,1,C,0,F,T,0,0.76,1,16/08/2020 14:17
455,19818,0,A,0,J,F,1,0.66,1,16/08/2020 14:17
456,19817,1,A,0,D,D,0,0.63,1,16/08/2020 14:17
457,19816,0,C,0,J,D,1,0.56,0,16/08/2020 14:17
458,19815,0,C,0,E,T,1,0.68,1,16/08/2020 14:17
459,19814,1,C,0,B,D,1,0.55,0,16/08/2020 14:17
460,19813,0,A,0,H,T,1,0.72,1,16/08/2020 14:17
461,19812,0,B,0,F,D,1,0.55,0,16/08/2020 14:17
462,19811,0,C,0,C,F,1,0.65,1,16/08/2020 14:17
463,19810,1,E,0,B,T,0,0.86,1,16/08/2020 14:17
464,19809,0,E,0,H,D,0,0.77,1,16/08/2020 14:17
465,19808,0,C,0,D,D,0,0.63,1,16/08/2020 14:17
466,19807,0,B,0,E,F,1,0.65,1,16/08/2020 14:17
467,19806,0,D,0,C,F,1,0.65,1,16/08/2020 14:17
468,19805,1,B,0,I,D,1,0.55,0,16/08/2020 14:17
469,19804,1,E,0,J,F,1,0.76,1,16/08/2020 14:17
470,19803,0,E,0,A,F,1,0.75,1,16/08/2020 14:17
471,19802,0,D,0,G,D,1,0.55,0,16/08/2020 14:17
472,19801,0,E,0,J,T,0,0.87,1,16/08/2020 14:17
473,19800,0,B,0,C,F,1,0.65,1,16/08/2020 14:17
474,19799,0,B,0,F,F,1,0.65,1,16/08/2020 14:17
475,19798,0,D,1,H,F,1,0.69,1,16/08/2020 14:17
476,19797,0,A,0,F,T,0,0.76,1,16/08/2020 14:17
477,19796,0,D,0,A,T,1,0.68,1,16/08/2020 14:17
478,19795,0,D,0,I,D,1,0.55,0,16/08/2020 14:17
479,19794,0,C,1,E,D,1,0.55,0,16/08/2020 14:17
480,19793,0,B,1,H,T,1,0.72,1,16/08/2020 14:17
481,19792,0,D,0,G,D,0,0.63,1,16/08/2020 14:17
482,19791,1,D,0,A,D,0,0.63,1,16/08/2020 14:17
483,19790,0,B,0,A,D,1,0.55,0,16/08/2020 14:17
484,19789,0,D,0,G,F,1,0.65,1,16/08/2020 14:17
485,19788,1,C,0,D,T,1,0.68,1,16/08/2020 14:17
486,19787,0,C,0,D,D,1,0.55,0,16/08/2020 14:17
487,19786,0,B,0,E,T,1,0.68,1,16/08/2020 14:17
488,19785,0,C,0,C,T,1,0.68,1,16/08/2020 14:17
489,19784,1,A,0,E,D,1,0.55,0,16/08/2020 14:17
490,19783,0,B,0,G,D,1,0.55,0,16/08/2020 14:17
491,19782,0,B,1,G,F,0,0.73,1,16/08/2020 14:17
492,19781,0,A,1,J,T,1,0.69,1,16/08/2020 14:17
493,19780,0,C,0,E,F,1,0.65,1,16/08/2020 14:17
494,19779,0,B,0,E,T,1,0.68,1,16/08/2020 14:17
495,19778,0,D,1,A,T,0,0.76,1,16/08/2020 14:17
496,19777,1,A,0,A,T,1,0.68,1,16/08/2020 14:17
497,19776,1,A,0,H,D,1,0.59,0,16/08/2020 14:17
498,19775,1,B,0,J,T,1,0.69,1,16/08/2020 14:17
499,19774,0,D,0,D,T,0,0.76,1,16/08/2020 14:17
500,19773,1,B,0,B,T,1,0.68,1,16/08/2020 14:17
501,19772,0,C,0,B,T,0,0.76,1,16/08/2020 14:17
502,19771,1,B,0,B,D,1,0.55,0,16/08/2020 14:17
503,19770,1,A,0,A,D,1,0.55,0,16/08/2020 14:17
504,19769,1,A,0,A,F,1,0.65,1,16/08/2020 14:17
505,19768,0,D,0,G,T,1,0.68,1,16/08/2020 14:17
506,19767,1,B,0,H,T,0,0.8,1,16/08/2020 14:17
507,19766,1,D,0,E,F,1,0.65,1,16/08/2020 14:17
508,19765,1,C,0,J,T,0,0.77,1,16/08/2020 14:17
509,19764,0,B,0,J,F,0,0.74,1,16/08/2020 14:17
510,19763,0,D,0,H,T,1,0.72,1,16/08/2020 14:17
511,19762,0,B,0,B,F,1,0.65,1,16/08/2020 14:17
512,19761,0,B,1,F,T,1,0.68,1,16/08/2020 14:17
513,19760,1,E,0,F,F,1,0.75,1,16/08/2020 14:17
514,19759,1,A,0,E,F,1,0.65,1,16/08/2020 14:17
515,19758,0,B,0,F,D,1,0.55,0,16/08/2020 14:17
516,19757,0,D,0,A,F,1,0.65,1,16/08/2020 14:17
517,19756,1,C,1,E,F,0,0.73,1,16/08/2020 14:17
518,19755,1,A,0,B,D,1,0.55,0,16/08/2020 14:17
519,19754,0,B,0,I,D,1,0.55,0,16/08/2020 14:17
520,19753,1,A,0,E,F,1,0.65,1,16/08/2020 14:17
521,19752,0,B,0,D,T,1,0.68,1,16/08/2020 14:17
522,19751,1,A,0,D,F,1,0.65,1,16/08/2020 14:17
523,19750,0,D,0,F,F,0,0.73,1,16/08/2020 14:17
524,19749,0,A,0,H,T,1,0.72,1,16/08/2020 14:17
525,19748,1,D,0,G,F,1,0.65,1,16/08/2020 14:17
526,19747,0,C,0,J,F,1,0.66,1,16/08/2020 14:17
527,19746,0,C,0,G,T,1,0.68,1,16/08/2020 14:17
528,19745,1,D,0,H,D,1,0.59,0,16/08/2020 14:17
529,19744,1,C,0,B,D,1,0.55,0,16/08/2020 14:17
530,19743,0,E,0,D,T,0,0.86,1,16/08/2020 14:17
531,19742,1,B,0,F,F,0,0.73,1,16/08/2020 14:17
532,19741,0,E,0,A,T,1,0.78,1,16/08/2020 14:17
533,19740,1,E,1,E,F,0,0.83,1,16/08/2020 14:17
534,19739,0,C,0,G,F,1,0.65,1,16/08/2020 14:17
535,19738,0,A,0,H,F,1,0.69,1,16/08/2020 14:17
536,19737,0,E,0,G,D,0,0.73,1,16/08/2020 14:17
537,19736,1,C,0,I,F,1,0.65,1,16/08/2020 14:17
538,19735,1,D,0,A,T,1,0.68,1,16/08/2020 14:17
539,19734,1,A,1,J,F,0,0.74,1,16/08/2020 14:17
540,19733,1,E,0,D,D,1,0.65,1,16/08/2020 14:17
541,19732,0,E,0,B,T,0,0.86,1,16/08/2020 14:17
542,19731,1,A,0,G,D,0,0.63,1,16/08/2020 14:17
543,19730,1,C,0,C,T,1,0.68,1,16/08/2020 14:17
544,19729,0,E,0,E,T,1,0.78,1,16/08/2020 14:17
545,19728,0,B,1,H,T,1,0.72,1,16/08/2020 14:17
546,19727,0,E,0,I,F,0,0.83,1,16/08/2020 14:17
547,19726,0,B,1,D,D,1,0.55,0,16/08/2020 14:17
548,19725,1,D,0,H,T,0,0.8,1,16/08/2020 14:17
549,19724,1,D,1,A,F,1,0.65,1,16/08/2020 14:17
550,19723,0,E,0,G,F,1,0.75,1,16/08/2020 14:17
551,19722,1,D,0,F,F,1,0.65,1,16/08/2020 14:17
552,19721,0,D,1,G,T,1,0.68,1,16/08/2020 14:17
553,19720,1,B,0,B,T,1,0.68,1,16/08/2020 14:17
554,19719,1,A,0,B,D,1,0.55,0,16/08/2020 14:17
555,19718,0,A,0,B,F,1,0.65,1,16/08/2020 14:17
556,19717,0,E,0,H,T,1,0.82,1,16/08/2020 14:17
557,19716,0,A,0,B,T,1,0.68,1,16/08/2020 14:17
558,19715,1,E,0,I,D,1,0.65,1,16/08/2020 14:17
559,19714,0,A,0,D,D,1,0.55,0,16/08/2020 14:17
560,19713,1,A,0,F,F,1,0.65,1,16/08/2020 14:17
561,19712,1,A,0,F,D,0,0.63,1,16/08/2020 14:17
562,19711,1,B,0,B,F,1,0.65,1,16/08/2020 14:17
563,19710,1,B,0,E,T,0,0.76,1,16/08/2020 14:17
564,19709,0,A,0,J,T,1,0.69,1,16/08/2020 14:17
565,19708,0,D,0,J,T,0,0.77,1,16/08/2020 14:17
566,19707,1,E,0,C,D,1,0.65,1,16/08/2020 14:17
567,19706,0,E,0,H,T,0,0.9,1,16/08/2020 14:17
568,19705,1,B,1,I,D,0,0.63,1,16/08/2020 14:17
569,19704,1,A,0,E,D,1,0.55,0,16/08/2020 14:17
570,19703,0,E,0,F,D,1,0.65,1,16/08/2020 14:17
571,19702,0,B,0,B,T,1,0.68,1,16/08/2020 14:17
572,19701,0,A,0,J,D,0,0.64,1,16/08/2020 14:17
573,19700,0,A,0,E,T,1,0.68,1,16/08/2020 14:17
574,19699,0,A,0,J,T,1,0.69,1,16/08/2020 14:17
575,19698,1,B,0,I,F,1,0.65,1,16/08/2020 14:17
576,19697,0,B,0,D,D,1,0.55,0,16/08/2020 14:17
577,19696,0,B,0,H,F,0,0.77,1,16/08/2020 14:17
578,19695,1,C,0,C,F,1,0.65,1,16/08/2020 14:17
579,19694,0,A,0,J,F,0,0.74,1,16/08/2020 14:17
580,19693,0,B,0,E,D,1,0.55,0,16/08/2020 14:17
581,19692,0,E,0,J,D,1,0.66,1,16/08/2020 14:17
582,19691,1,A,0,G,D,1,0.55,0,16/08/2020 14:17
583,19690,1,E,0,E,T,1,0.78,1,16/08/2020 14:17
584,19689,0,B,0,H,F,1,0.69,1,16/08/2020 14:17
585,19688,0,B,0,G,D,1,0.55,0,16/08/2020 14:17
586,19687,0,D,0,B,T,1,0.68,1,16/08/2020 14:17
587,19686,1,B,0,D,F,0,0.73,1,16/08/2020 14:17
588,19685,1,A,1,D,F,0,0.73,1,16/08/2020 14:17
589,19684,0,C,0,F,D,0,0.63,1,16/08/2020 14:17
590,19683,0,B,0,E,F,1,0.65,1,16/08/2020 14:17
591,19682,1,E,1,C,T,1,0.78,1,16/08/2020 14:17
592,19681,1,C,0,F,F,1,0.65,1,16/08/2020 14:17
593,19680,0,A,0,I,D,1,0.55,0,16/08/2020 14:17
594,19679,1,C,0,C,T,1,0.68,1,16/08/2020 14:17
595,19678,0,B,0,G,D,1,0.55,0,16/08/2020 14:17
596,19677,1,D,0,E,D,0,0.63,1,16/08/2020 14:17
597,19676,0,A,0,J,F,1,0.66,1,16/08/2020 14:17
598,19675,1,B,0,I,F,0,0.73,1,16/08/2020 14:17
599,19674,0,E,1,B,T,1,0.78,1,16/08/2020 14:17
600,19673,1,C,0,D,D,1,0.55,0,16/08/2020 14:17
601,19672,1,A,0,B,T,1,0.68,1,16/08/2020 14:17
602,19671,1,A,0,E,F,1,0.65,1,16/08/2020 14:17
603,19670,1,D,0,D,T,1,0.68,1,16/08/2020 14:17
604,19669,1,E,0,J,T,1,0.79,1,16/08/2020 14:17
605,19668,1,E,0,A,T,1,0.78,1,16/08/2020 14:17
606,19667,1,D,0,G,D,0,0.63,1,16/08/2020 14:17
607,19666,0,D,0,G,F,1,0.65,1,16/08/2020 14:17
608,19665,1,E,1,E,D,1,0.65,1,16/08/2020 14:17
609,19664,1,A,0,F,T,0,0.76,1,16/08/2020 14:17
610,19663,0,A,0,F,F,1,0.65,1,16/08/2020 14:17
611,19662,1,B,1,G,D,1,0.55,0,16/08/2020 14:17
612,19661,0,D,0,H,F,1,0.69,1,16/08/2020 14:17
613,19660,1,A,0,I,F,1,0.65,1,16/08/2020 14:17
614,19659,1,E,0,F,D,1,0.65,1,16/08/2020 14:17
615,19658,1,C,0,G,F,1,0.65,1,16/08/2020 14:17
616,19657,1,A,0,A,T,1,0.68,1,16/08/2020 14:17
617,19656,0,E,0,D,F,0,0.83,1,16/08/2020 14:17
618,19655,1,A,1,I,T,1,0.68,1,16/08/2020 14:17
619,19654,1,A,0,J,D,1,0.56,0,16/08/2020 14:17
620,19653,0,B,0,C,F,1,0.65,1,16/08/2020 14:17
621,19652,1,D,1,J,F,1,0.66,1,16/08/2020 14:17
622,19651,0,A,0,A,F,0,0.73,1,16/08/2020 14:17
623,19650,1,D,0,D,F,1,0.65,1,16/08/2020 14:17
624,19649,0,E,0,H,F,1,0.79,1,16/08/2020 14:17
625,19648,1,C,0,I,D,1,0.55,0,16/08/2020 14:17
626,19647,1,C,0,I,D,0,0.63,1,16/08/2020 14:17
627,19646,1,B,0,H,T,1,0.72,1,16/08/2020 14:17
628,19645,0,B,1,A,F,1,0.65,1,16/08/2020 14:17
629,19644,1,D,0,H,D,0,0.67,1,16/08/2020 14:17
630,19643,1,B,0,B,D,1,0.55,0,16/08/2020 14:17
631,19642,1,B,0,A,D,1,0.55,0,16/08/2020 14:17
632,19641,0,A,0,I,F,1,0.65,1,16/08/2020 14:17
633,19640,0,A,1,D,T,1,0.68,1,16/08/2020 14:17
634,19639,1,C,0,C,D,0,0.63,1,16/08/2020 14:17
635,19638,0,D,1,D,D,0,0.63,1,16/08/2020 14:17
636,19637,1,D,0,E,D,1,0.55,0,16/08/2020 14:17
637,19636,0,B,0,G,D,0,0.63,1,16/08/2020 14:17
638,19635,1,B,0,A,T,0,0.76,1,16/08/2020 14:17
639,19634,1,C,0,E,T,1,0.68,1,16/08/2020 14:17
640,19633,0,A,0,F,F,1,0.65,1,16/08/2020 14:17
641,19632,0,C,0,G,F,1,0.65,1,16/08/2020 14:17
642,19631,0,E,0,J,D,1,0.66,1,16/08/2020 14:17
643,19630,1,C,0,G,F,0,0.73,1,16/08/2020 14:17
644,19629,0,D,0,J,D,1,0.56,0,16/08/2020 14:17
645,19628,1,A,1,B,D,1,0.55,0,16/08/2020 14:17
646,19627,1,D,0,F,D,1,0.55,0,16/08/2020 14:17
647,19626,1,B,0,E,F,1,0.65,1,16/08/2020 14:17
648,19625,0,A,0,B,T,1,0.68,1,16/08/2020 14:17
649,19624,1,B,1,D,D,1,0.55,0,16/08/2020 14:17
650,19623,0,A,0,F,F,0,0.73,1,16/08/2020 14:17
651,19622,1,E,0,H,F,1,0.79,1,16/08/2020 14:17
652,19621,0,D,0,H,D,1,0.59,0,16/08/2020 14:17
653,19620,1,E,0,E,T,1,0.78,1,16/08/2020 14:17
654,19619,1,C,0,D,T,0,0.76,1,16/08/2020 14:17
655,19618,1,E,0,H,D,1,0.69,1,16/08/2020 14:17
656,19617,0,C,1,E,D,0,0.63,1,16/08/2020 14:17
657,19616,0,E,0,J,T,1,0.79,1,16/08/2020 14:17
658,19615,1,C,0,E,F,1,0.65,1,16/08/2020 14:17
659,19614,0,B,0,D,F,1,0.65,1,16/08/2020 14:17
660,19613,0,D,0,A,T,0,0.76,1,16/08/2020 14:17
661,19612,1,D,0,E,D,0,0.63,1,16/08/2020 14:17
662,19611,1,A,0,F,F,1,0.65,1,16/08/2020 14:17
663,19610,1,E,0,A,D,1,0.65,1,16/08/2020 14:17
664,19609,1,D,0,C,T,0,0.76,1,16/08/2020 14:17
665,19608,1,E,0,E,F,1,0.75,1,16/08/2020 14:17
666,19607,0,E,0,C,F,1,0.75,1,16/08/2020 14:17
667,19606,1,B,1,J,F,0,0.74,1,16/08/2020 14:17
668,19605,0,E,0,J,T,1,0.79,1,16/08/2020 14:17
669,19604,1,B,0,I,T,1,0.68,1,16/08/2020 14:17
670,19603,1,D,0,H,T,1,0.72,1,16/08/2020 14:17
671,19602,1,B,0,B,D,0,0.63,1,16/08/2020 14:17
672,19601,0,A,0,H,T,0,0.8,1,16/08/2020 14:17
673,19600,1,A,0,I,T,1,0.68,1,16/08/2020 14:17
674,19599,1,E,0,J,T,1,0.79,1,16/08/2020 14:17
675,19598,1,C,0,G,T,1,0.68,1,16/08/2020 14:17
676,19597,1,E,0,F,F,1,0.75,1,16/08/2020 14:17
677,19596,0,E,0,J,T,1,0.79,1,16/08/2020 14:17
678,19595,0,A,0,A,F,0,0.73,1,16/08/2020 14:17
679,19594,1,A,0,G,F,0,0.73,1,16/08/2020 14:17
680,19593,0,E,0,E,F,1,0.75,1,16/08/2020 14:17
681,19592,1,A,1,A,T,1,0.68,1,16/08/2020 14:17
682,19591,0,C,0,B,F,0,0.73,1,16/08/2020 14:17
683,19590,0,D,0,C,F,0,0.73,1,16/08/2020 14:17
684,19589,0,E,0,H,D,1,0.69,1,16/08/2020 14:17
685,19588,0,D,0,D,T,0,0.76,1,16/08/2020 14:17
686,19587,0,E,0,E,T,1,0.78,1,16/08/2020 14:17
687,19586,0,C,0,C,D,1,0.55,0,16/08/2020 14:17
688,19585,1,E,0,D,F,1,0.75,1,16/08/2020 14:17
689,19584,1,D,0,D,T,1,0.68,1,16/08/2020 14:17
690,19583,1,A,1,F,F,1,0.65,1,16/08/2020 14:17
691,19582,1,B,0,A,D,0,0.63,1,16/08/2020 14:17
692,19581,1,D,0,J,T,1,0.69,1,16/08/2020 14:17
693,19580,1,D,1,B,D,1,0.55,0,16/08/2020 14:17
694,19579,1,E,0,F,F,0,0.83,1,16/08/2020 14:17
695,19578,0,A,0,I,F,1,0.65,1,16/08/2020 14:17
696,19577,1,E,0,I,T,1,0.78,1,16/08/2020 14:17
697,19576,0,A,0,F,T,1,0.68,1,16/08/2020 14:17
698,19575,0,C,0,F,T,1,0.68,1,16/08/2020 14:17
699,19574,0,B,0,D,T,0,0.76,1,16/08/2020 14:17
700,19573,0,E,0,J,T,1,0.79,1,16/08/2020 14:17
701,19572,0,E,0,D,D,1,0.65,1,16/08/2020 14:17
702,19571,1,B,0,H,D,0,0.67,1,16/08/2020 14:17
703,19570,1,B,0,J,T,1,0.69,1,16/08/2020 14:17
704,19569,1,D,1,B,T,1,0.68,1,16/08/2020 14:17
705,19568,0,D,0,F,F,1,0.65,1,16/08/2020 14:17
706,19567,1,C,0,H,D,1,0.59,0,16/08/2020 14:17
707,19566,1,E,0,F,T,0,0.86,1,16/08/2020 14:17
708,19565,0,A,0,A,T,1,0.68,1,16/08/2020 14:17
709,19564,1,A,0,H,F,1,0.69,1,16/08/2020 14:17
710,19563,1,D,0,H,T,0,0.8,1,16/08/2020 14:17
711,19562,1,A,0,G,T,0,0.76,1,16/08/2020 14:17
712,19561,1,B,0,C,D,1,0.55,0,16/08/2020 14:17
713,19560,0,C,0,J,F,1,0.66,1,16/08/2020 14:17
714,19559,0,D,0,I,T,1,0.68,1,16/08/2020 14:17
715,19558,1,A,0,I,D,1,0.55,0,16/08/2020 14:17
716,19557,0,E,0,E,F,1,0.75,1,16/08/2020 14:17
717,19556,0,A,0,D,T,1,0.68,1,16/08/2020 14:17
718,19555,1,B,0,A,D,1,0.55,0,16/08/2020 14:17
719,19554,0,D,0,D,T,1,0.68,1,16/08/2020 14:17
720,19553,0,B,1,E,T,1,0.68,1,16/08/2020 14:17
721,19552,1,E,0,J,F,0,0.84,1,16/08/2020 14:17
722,19551,1,E,0,J,F,0,0.84,1,16/08/2020 14:17
723,19550,0,E,0,B,D,1,0.65,1,16/08/2020 14:17
724,19549,0,A,0,C,D,1,0.55,0,16/08/2020 14:17
725,19548,1,E,0,B,F,1,0.75,1,16/08/2020 14:17
726,19547,0,D,1,I,D,0,0.63,1,16/08/2020 14:17
727,19546,0,A,0,D,D,1,0.55,0,16/08/2020 14:17
728,19545,1,C,0,E,F,0,0.73,1,16/08/2020 14:17
729,19544,0,C,0,A,D,0,0.63,1,16/08/2020 14:17
730,19543,0,D,0,E,D,1,0.55,0,16/08/2020 14:17
731,19542,1,E,0,B,F,1,0.75,1,16/08/2020 14:17
732,19541,1,D,0,I,F,1,0.65,1,16/08/2020 14:17
733,19540,1,D,0,G,D,1,0.55,0,16/08/2020 14:17
734,19539,1,B,0,J,T,1,0.69,1,16/08/2020 14:17
735,19538,0,E,0,I,D,0,0.73,1,16/08/2020 14:17
736,19537,0,E,0,D,T,1,0.78,1,16/08/2020 14:17
737,19536,1,A,0,D,T,1,0.68,1,16/08/2020 14:17
738,19535,1,C,0,D,F,0,0.73,1,16/08/2020 14:17
739,19534,0,B,0,E,D,1,0.55,0,16/08/2020 14:17
740,19533,0,E,0,F,F,1,0.75,1,16/08/2020 14:17
741,19532,1,D,0,F,T,1,0.68,1,16/08/2020 14:17
742,19531,1,B,0,F,F,1,0.65,1,16/08/2020 14:17
743,19530,0,C,1,C,F,1,0.65,1,16/08/2020 14:17
744,19529,1,C,0,I,F,0,0.73,1,16/08/2020 14:17
745,19528,0,D,0,D,F,1,0.65,1,16/08/2020 14:17
746,19527,1,C,0,I,D,1,0.55,0,16/08/2020 14:17
747,19526,1,B,0,D,F,1,0.65,1,16/08/2020 14:17
748,19525,0,C,0,E,T,1,0.68,1,16/08/2020 14:17
749,19524,0,C,0,G,T,1,0.68,1,16/08/2020 14:17
750,19523,1,C,0,F,F,1,0.65,1,16/08/2020 14:17
751,19522,0,B,0,F,D,1,0.55,0,16/08/2020 14:17
752,19521,1,B,0,G,T,0,0.76,1,16/08/2020 14:17
753,19520,0,B,1,E,T,1,0.68,1,16/08/2020 14:17
754,19519,0,D,0,G,F,0,0.73,1,16/08/2020 14:17
755,19518,1,A,0,A,F,1,0.65,1,16/08/2020 14:17
756,19517,0,B,1,J,D,1,0.56,0,16/08/2020 14:17
757,19516,1,E,0,F,F,1,0.75,1,16/08/2020 14:17
758,19515,1,B,0,J,T,0,0.77,1,16/08/2020 14:17
759,19514,1,E,0,C,T,1,0.78,1,16/08/2020 14:17
760,19513,1,A,1,J,T,1,0.69,1,16/08/2020 14:17
761,19512,0,E,1,J,T,1,0.79,1,16/08/2020 14:17
762,19511,1,A,0,I,T,1,0.68,1,16/08/2020 14:17
763,19510,1,E,0,C,D,0,0.73,1,16/08/2020 14:17
764,19509,0,C,0,D,D,1,0.55,0,16/08/2020 14:17
765,19508,1,B,0,F,F,1,0.65,1,16/08/2020 14:17
766,19507,1,B,0,H,D,0,0.67,1,16/08/2020 14:17
767,19506,0,B,0,C,F,1,0.65,1,16/08/2020 14:17
768,19505,0,C,0,C,T,1,0.68,1,16/08/2020 14:17
769,19504,1,E,0,I,D,0,0.73,1,16/08/2020 14:17
770,19503,0,C,0,G,F,1,0.65,1,16/08/2020 14:17
771,19502,0,A,0,G,D,1,0.55,0,16/08/2020 14:17
772,19501,1,D,0,H,F,0,0.77,1,16/08/2020 14:17
773,19500,1,B,0,A,D,1,0.55,0,16/08/2020 14:17
774,19499,1,E,0,E,F,0,0.83,1,16/08/2020 14:17
775,19498,1,D,0,E,F,1,0.65,1,16/08/2020 14:17
776,19497,1,D,0,E,T,0,0.76,1,16/08/2020 14:17
777,19496,0,B,0,I,T,0,0.76,1,16/08/2020 14:17
778,19495,0,A,0,B,T,1,0.68,1,16/08/2020 14:17
779,19494,1,E,1,D,F,1,0.75,1,16/08/2020 14:17
780,19493,0,E,0,I,D,1,0.65,1,16/08/2020 14:17
781,19492,1,E,0,G,F,1,0.75,1,16/08/2020 14:17
782,19491,0,E,0,G,F,1,0.75,1,16/08/2020 14:17
783,19490,0,C,0,B,D,1,0.55,0,16/08/2020 14:17
784,19489,0,A,0,F,T,1,0.68,1,16/08/2020 14:17
785,19488,0,D,1,B,T,1,0.68,1,16/08/2020 14:17
786,19487,0,D,0,H,D,1,0.59,0,16/08/2020 14:17
787,19486,1,A,0,H,F,1,0.69,1,16/08/2020 14:17
788,19485,1,D,0,C,D,1,0.55,0,16/08/2020 14:17
789,19484,0,D,0,F,F,1,0.65,1,16/08/2020 14:17
790,19483,1,A,0,I,D,0,0.63,1,16/08/2020 14:17
791,19482,1,A,0,I,F,1,0.65,1,16/08/2020 14:17
792,19481,1,E,1,H,F,0,0.87,1,16/08/2020 14:17
793,19480,1,B,0,G,T,0,0.76,1,16/08/2020 14:17
794,19479,1,E,1,E,D,1,0.65,1,16/08/2020 14:17
795,19478,1,E,0,A,T,1,0.78,1,16/08/2020 14:17
796,19477,1,B,0,G,T,1,0.68,1,16/08/2020 14:17
797,19476,1,E,0,C,F,1,0.75,1,16/08/2020 14:17
798,19475,0,B,0,F,F,1,0.65,1,16/08/2020 14:17
799,19474,0,C,0,F,T,0,0.76,1,16/08/2020 14:17
800,19473,1,E,0,B,D,0,0.73,1,16/08/2020 14:17
801,19472,0,E,0,G,F,0,0.83,1,16/08/2020 14:17
802,19471,1,C,0,I,T,0,0.76,1,16/08/2020 14:17
803,19470,0,D,0,I,D,1,0.55,0,16/08/2020 14:17
804,19469,1,E,0,I,T,1,0.78,1,16/08/2020 14:17
805,19468,1,B,0,E,D,0,0.63,1,16/08/2020 14:17
806,19467,1,E,0,F,T,1,0.78,1,16/08/2020 14:17
807,19466,1,C,0,F,F,1,0.65,1,16/08/2020 14:17
808,19465,0,E,0,B,T,1,0.78,1,16/08/2020 14:17
809,19464,0,D,0,B,T,0,0.76,1,16/08/2020 14:17
810,19463,0,C,0,G,D,1,0.55,0,16/08/2020 14:17
811,19462,0,B,0,C,D,1,0.55,0,16/08/2020 14:17
812,19461,0,D,0,F,F,0,0.73,1,16/08/2020 14:17
813,19460,0,D,0,B,F,1,0.65,1,16/08/2020 14:17
814,19459,0,C,0,D,D,1,0.55,0,16/08/2020 14:17
815,19458,0,D,0,D,T,1,0.68,1,16/08/2020 14:17
816,19457,0,C,0,I,D,1,0.55,0,16/08/2020 14:17
817,19456,0,A,0,D,D,0,0.63,1,16/08/2020 14:17
